"","X","Title","Artist","ConstituentID","ArtistBio","Nationality","BeginDate","EndDate","Gender","Date","Medium","Dimensions","CreditLine","AccessionNumber","Classification","Department","DateAcquired","Cataloged","ObjectID","URL","ThumbnailURL","Circumference..cm.","Depth..cm.","Diameter..cm.","Height..cm.","Length..cm.","Weight..kg.","Width..cm.","Seat.Height..cm.","Duration..sec..","X0","artist_age","artist_dead","artist_age_acq"
"117791","117789","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 5 5/16 x 6 7/16"" (13.5 x 16.3 cm)","Purchase","1643.1968.59","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174622","","",NA,NA,NA,13.5,NA,NA,16.3,NA,"","American",47,1,0
"117792","117790","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 6 1/16 x 3 15/16"" (15.4 x 10 cm)","Purchase","1643.1968.60","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174623","","",NA,NA,NA,15.4,NA,NA,10,NA,"","American",47,1,0
"117793","117791","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 11 15/16 x 9 9/16"" (30.3 x 24.3 cm); mount: 12 3/16 x 9 13/16"" (31 x 25 cm)","Purchase","1643.1968.61","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174624","","",NA,NA,NA,30.3,NA,NA,24.3,NA,"","American",47,1,0
"117794","117792","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 9 15/16 x 12 3/16"" (25.3 x 30.9 cm)","Purchase","1643.1968.62","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174625","","",NA,NA,NA,25.3,NA,NA,30.9,NA,"","American",47,1,0
"117795","117793","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 10 x 12 3/16"" (25.4 x 31 cm)","Purchase","1643.1968.63","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174626","","",NA,NA,NA,25.4,NA,NA,31,NA,"","American",47,1,0
"117796","117794","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 9 15/16 x 7 15/16"" (25.3 x 20.2 cm)","Purchase","1643.1968.64","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174627","","",NA,NA,NA,25.3,NA,NA,20.2,NA,"","American",47,1,0
"117797","117795","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 11 9/16 x 9 3/16"" (29.3 x 23.3 cm)","Purchase","1643.1968.65","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174628","","",NA,NA,NA,29.3,NA,NA,23.3,NA,"","American",47,1,0
"117798","117796","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 7 3/4 x 6 1/2"" (19.7 x 16.5 cm)","Purchase","1643.1968.66","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174629","","",NA,NA,NA,19.7,NA,NA,16.5,NA,"","American",47,1,0
"117799","117797","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 5 x 4 3/16"" (12.7 x 10.6 cm)","Purchase","1643.1968.67","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174630","","",NA,NA,NA,12.7,NA,NA,10.6,NA,"","American",47,1,0
"117800","117798","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 7 15/16 x 5 7/8"" (20.2 x 15 cm)","Purchase","1643.1968.68","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174631","","",NA,NA,NA,20.2,NA,NA,15,NA,"","American",47,1,0
"117801","117799","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 7 13/16 x 6 1/4"" (19.8 x 15.9 cm)","Purchase","1643.1968.69","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174632","","",NA,NA,NA,19.8,NA,NA,15.9,NA,"","American",47,1,0
"117802","117800","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 6 7/16 x 8 3/16"" (16.4 x 20.8 cm)","Purchase","1643.1968.70","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174633","","",NA,NA,NA,16.4,NA,NA,20.8,NA,"","American",47,1,0
"117803","117801","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 9 1/16 x 5 7/8"" (23 x 15 cm)","Purchase","1643.1968.71","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174634","","",NA,NA,NA,23,NA,NA,15,NA,"","American",47,1,0
"117804","117802","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","","Purchase","1643.1968.72","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174635","","",NA,NA,NA,0,NA,NA,0,NA,"","American",47,1,0
"117805","117803","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 1 15/16 x 5 1/16"" (4.9 x 12.8 cm)","Purchase","1643.1968.73","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174636","","",NA,NA,NA,4.9,NA,NA,12.8,NA,"","American",47,1,0
"117806","117804","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 3 11/16 x 5 1/4"" (9.3 x 13.4 cm)","Purchase","1643.1968.74","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174637","","",NA,NA,NA,9.3,NA,NA,13.4,NA,"","American",47,1,0
"117807","117805","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 3 5/16 x 7 1/16"" (8.4 x 17.9 cm)","Purchase","1643.1968.75","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174638","","",NA,NA,NA,8.4,NA,NA,17.9,NA,"","American",47,1,0
"117808","117806","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 6 7/8 x 4 5/16"" (17.5 x 10.9 cm)","Purchase","1643.1968.76","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174639","","",NA,NA,NA,17.5,NA,NA,10.9,NA,"","American",47,1,0
"117809","117807","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 4 x 5 5/16"" (10.2 x 13.5 cm)","Purchase","1643.1968.77","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174640","","",NA,NA,NA,10.2,NA,NA,13.5,NA,"","American",47,1,0
"117810","117808","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 2 3/4 x 4 3/8"" (7 x 11.1 cm)","Purchase","1643.1968.78","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174641","","",NA,NA,NA,7,NA,NA,11.1,NA,"","American",47,1,0
"117811","117809","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 3 7/8 x 4"" (9.8 x 10.2 cm)","Purchase","1643.1968.79","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174642","","",NA,NA,NA,9.8,NA,NA,10.2,NA,"","American",47,1,0
"117812","117810","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 8 11/16 x 6"" (22 x 15.2 cm)","Purchase","1643.1968.80","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174643","","",NA,NA,NA,22,NA,NA,15.2,NA,"","American",47,1,0
"117813","117811","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 2 7/16 x 3 7/8"" (6.2 x 9.9 cm)","Purchase","1643.1968.81","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174644","","",NA,NA,NA,6.2,NA,NA,9.9,NA,"","American",47,1,0
"117814","117812","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 1 1/8 x 4 9/16"" (2.9 x 11.6 cm)","Purchase","1643.1968.82","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174645","","",NA,NA,NA,2.9,NA,NA,11.6,NA,"","American",47,1,0
"117815","117813","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 4 5/8 x 6 1/16"" (11.7 x 15.4 cm)","Purchase","1643.1968.83","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174646","","",NA,NA,NA,11.7,NA,NA,15.4,NA,"","American",47,1,0
"117816","117814","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 3 1/4 x 6 1/8"" (8.3 x 15.6 cm)","Purchase","1643.1968.84","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174647","","",NA,NA,NA,8.3,NA,NA,15.6,NA,"","American",47,1,0
"117817","117815","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 6 7/16 x 5 1/8"" (16.4 x 13 cm)","Purchase","1643.1968.85","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174648","","",NA,NA,NA,16.4,NA,NA,13,NA,"","American",47,1,0
"117818","117816","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","","Purchase","1643.1968.86","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174649","","",NA,NA,NA,0,NA,NA,0,NA,"","American",47,1,0
"117819","117817","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 2 3/4 x 3 1/16"" (7 x 7.8 cm)","Purchase","1643.1968.87","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174650","","",NA,NA,NA,7,NA,NA,7.8,NA,"","American",47,1,0
"117820","117818","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 3 3/8 x 4 5/16"" (8.5 x 11 cm)","Purchase","1643.1968.88","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174651","","",NA,NA,NA,8.5,NA,NA,11,NA,"","American",47,1,0
"117821","117819","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 2 5/8 x 5 3/16"" (6.7 x 13.2 cm)","Purchase","1643.1968.89","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174652","","",NA,NA,NA,6.7,NA,NA,13.2,NA,"","American",47,1,0
"117822","117820","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 3 7/16 x 5 1/8"" (8.8 x 13 cm)","Purchase","1643.1968.90","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174653","","",NA,NA,NA,8.8,NA,NA,13,NA,"","American",47,1,0
"117823","117821","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 5 3/8 x 8 1/8"" (13.6 x 20.7 cm)","Purchase","1643.1968.91","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174654","","",NA,NA,NA,13.6,NA,NA,20.7,NA,"","American",47,1,0
"117824","117822","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 6 5/8 x 5 1/16"" (16.8 x 12.8 cm)","Purchase","1643.1968.92","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174655","","",NA,NA,NA,16.8,NA,NA,12.8,NA,"","American",47,1,0
"117825","117823","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 5 9/16 x 5 3/16"" (14.1 x 13.2 cm)","Purchase","1643.1968.93","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174656","","",NA,NA,NA,14.1,NA,NA,13.2,NA,"","American",47,1,0
"117826","117824","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1934.0","Collotype reproduction","sheet: 13 7/16 x 9 1/2"" (34.1 x 24.1 cm)","Purchase","1643.1968.94","Illustrated Book","Prints & Illustrated Books","1968-12-11","N","174657","","",NA,NA,NA,34.1,NA,NA,24.1,NA,"","American",47,1,0
